,Name,Cuisine_Type,Rating,Review_Count
7153,People cafe,"['European', 'Central European']",4.0,4
7154,A Prop Teu,['Spanish'],4.0,7
7155,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7156,The Vibe Bar,[],4.0,5
7157,Restaurant Xines Peking Segle XXI,"['Chinese', 'Asian']",3.5,23
7158,Crep Nova,['Pizza'],3.0,77
7159,Bar Legazpi,"['South American', 'Central American']",4.0,4
7160,Trattoria del Mare -Comte d’Urgell,"['Italian', 'Pizza']",3.5,43
7161,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7162,Punt de Mira,['Spanish'],3.5,18
7163,Grosso Napoletano,"['Italian', 'Neapolitan']",3.5,6
7164,Pa i Trago,"['Spanish', 'Mediterranean']",3.0,30
7165,La Italiana,['Italian'],4.5,2
7166,La Cuina Casolana,[],5.0,2
7167,Bivac,"['Italian', 'Mediterranean']",5.0,3
7168,Forn de la Rovira,['Mediterranean'],4.0,8
7169,Les Artistes,"['Mediterranean', 'European']",3.5,9
7170,Oakberry Acai Bowl Sagrada Familia,"['Brazilian', 'South American']",4.0,3
7171,Casamaki,"['Japanese', 'Sushi']",3.5,10
7172,Bracafe,"['Cafe', 'Spanish']",3.5,44
7173,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7174,Bivac,"['Italian', 'Mediterranean']",5.0,3
7175,El Mexicano de Arizala,['Mexican'],3.5,79
7176,A Toda Lena,"['Steakhouse', 'Argentinean']",3.5,19
7177,Bar halla,[],5.0,2
7178,Bar Nino,[],4.5,3
7179,Kit,['Italian'],4.0,5
7180,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7181,Xurreria Manela,['Spanish'],5.0,2
7182,D5 Tapas Bar,"['Italian', 'Mediterranean']",5.0,2
7183,Bar Tothom,[],4.5,3
7184,Byblos,"['Lebanese', 'Mediterranean']",4.0,10
7185,DaZhong Yin Xiang,['Chinese'],4.0,3
7186,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
7187,Bim Bam Bum,[],3.5,7
7188,Hanaki Sushi,"['Japanese', 'Asian']",3.5,8
7189,Enrique Tomas,['Spanish'],4.5,3
7190,Eat Up,"['Chinese', 'Mediterranean']",4.0,4
7191,La Burrata de Gracia,"['Italian', 'Pizza']",4.0,7
7192,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7193,Ruixian sushi,"['Japanese', 'Sushi']",3.5,104
7194,Cullera de Boix - Rambla Catalunya,"['Mediterranean', 'European']",3.0,185
7195,El Raco de La Bona Cuina,[],5.0,2
7196,Wok Street Diagonal Mar,"['Fast Food', 'Asian']",3.5,158
7197,HoySushi,[],4.5,3
7198,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7199,Tamia Organic Food,['Mediterranean'],5.0,2
7200,Bar restaurant Dalin i Lucia,"['Bar', 'Pub']",3.5,10
7201,Haagen-Dazs,"['Italian', 'American']",3.5,7
7202,Las Puertas De Europa,['Mediterranean'],4.0,3
7203,Tento,"['Mediterranean', 'Spanish']",5.0,2
7204,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7205,Camaron,[],4.5,2
7206,Huanchaco Beach Restaurant,['$'],4.0,3
7207,shakerato,"['Japanese', 'Sushi']",4.5,3
7208,El Pollo,"['Mediterranean', 'Spanish']",3.5,11
7209,Tremenda - Saborcito Tropical,"['Mediterranean', 'South American']",4.0,4
7210,Jay's Japanese,['Japanese'],5.0,54
7211,Bivac,"['Italian', 'Mediterranean']",5.0,3
7212,L'Angolo Italiano,"['Italian', 'Mediterranean']",3.0,63
7213,SandwiChez,[],4.5,2
7214,Parada Vermuteria,['Mediterranean'],4.0,7
7215,Txo Tabernie,['European'],3.5,29
7216,Restaurant la Fenetre,"['American', 'Spanish']",3.5,9
7217,Bella Venezia,['Italian'],5.0,102
7218,Astoria Restaurant,['International'],3.5,54
7219,Riad Sakura,[],5.0,2
7220,Bar 21,"['Bar', 'Cafe']",4.5,2
7221,Bar Alexandra,"['Bar', 'Spanish']",4.0,7
7222,Masedy Restaurant & Lounge,"['Mediterranean', 'Seafood']",4.0,6
7223,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7224,"La Tagliatella Palau de Mar, Barcelona","['Italian', 'Mediterranean']",3.5,75
7225,Enrique Tomas JAMON-TAPAS-VINO,"['Mediterranean', 'Spanish']",3.5,6
7226,Milk&Co.,"['Cafe', 'Mediterranean']",5.0,2
7227,Love Me Italy,"['Italian', 'Mediterranean']",5.0,2
7228,La Retro Vermuteria,['Mediterranean'],5.0,2
7229,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7230,Pizzeria El Uru,['Pizza'],4.0,4
7231,Cafeparis,['Spanish'],4.0,6
7232,Peggy Sue's,"['Central American', 'American']",3.0,177
7233,restaurante la barraca,"['Seafood', 'Mediterranean']",3.0,123
7234,Restaurante La tagliatela,['$$ - $$$'],3.5,15
7235,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7236,Confucio,"['Chinese', 'Asian']",3.5,21
7237,Consell Gourmet,['Wine Bar'],5.0,2
7238,La Malquerida,"['Mediterranean', 'Spanish']",4.0,8
7239,Espai Vermut,['$$ - $$$'],3.5,10
7240,4 Latas Tuset,"['Mediterranean', 'Spanish']",3.5,8
7241,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
7242,Cal Ferran,"['Brew Pub', 'European']",4.5,3
7243,La Carmanyola,"['Seafood', 'Mediterranean']",3.5,70
7244,LaBRASA,"['Steakhouse', 'Brazilian']",4.0,4
7245,Bar Celta,"['French', 'International']",4.0,5
7246,Cocina Tradicional Asiatica,[],4.5,3
7247,Jay's Japanese,['Japanese'],5.0,54
7248,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7249,Can Charly,['Spanish'],4.5,4
7250,Cafe Cafe,"['Mediterranean', 'Spanish']",4.5,3
7251,Doner Kebab Baribar,['Middle Eastern'],4.0,4
7252,Hemingway Cerveseria,['Spanish'],4.0,5
7253,Glass 23,[],4.0,10
7254,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7255,Barlovento,"['Mediterranean', 'Spanish']",3.0,95
7256,El Ceviche,"['Peruvian', 'South American']",4.5,2
7257,Foxos de Lluria,['$$ - $$$'],4.5,4
7258,Telemaki Poblenou,"['Japanese', 'Sushi']",3.5,23
7259,La Noria,"['Spanish', 'Greek']",3.5,31
7260,Bivac,"['Italian', 'Mediterranean']",5.0,3
7261,Mon Ebre,['Contemporary'],5.0,2
7262,Rostisseria y Xarcuteria Menjars,"['Italian', 'American']",4.0,8
7263,Curry Barcelona,['Indian'],3.5,52
7264,Kyomi Buffet Libre,"['Chinese', 'Sushi']",3.5,27
7265,PA Patxoca,['Spanish'],3.5,10
7266,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7267,pizzeria Lucaina II,"['Italian', 'Pizza']",4.5,4
7268,Bar Victoria,"['Bar', 'Pub']",4.0,3
7269,Red Fish,"['Seafood', 'Spanish']",3.0,140
7270,Hachiko Sushi,"['Japanese', 'Sushi']",3.5,8
7271,Mar y Costa Cafe,"['Cafe', 'International']",3.5,16
7272,Bella Venezia,['Italian'],5.0,102
7273,Amelia Bakery,[],4.0,8
7274,Ruixian Sushi,['Japanese'],5.0,2
7275,Black Velvet Bar,"['Bar', 'Pub']",4.0,5
7276,Bar Restaurante L'Estany,[],4.0,4
7277,Restaurante Giardinetto,['Italian'],3.5,19
7278,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7279,La Perla,"['Bar', 'Pub']",4.0,3
7280,Machete - El Born,"['Mexican', 'Latin']",3.5,7
7281,Brujas Bar,['$$ - $$$'],4.5,3
7282,Restautant Singlot,"['Mediterranean', 'Spanish']",3.5,24
7283,Bar La Espanola,[],4.5,4
7284,makis,"['Sushi', 'Asian']",4.5,78
7285,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7286,Magnum 7 Portes,"['Mediterranean', 'Spanish']",3.5,20
7287,Picazzo,['Spanish'],3.5,20
7288,Bar Creperia Xian Hui Jie,[],4.5,2
7289,Euro Doner Pizzeria,"['Brew Pub', 'Pizza']",4.0,6
7290,Taj Mahal,"['Indian', 'Middle Eastern']",3.5,10
7291,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7292,KIKEmut La Vermuteca,[],4.0,3
7293,De Pizza,['$$ - $$$'],4.5,3
7294,Hummus And Company,['Middle Eastern'],3.5,6
7295,El Pulgarcito,"['Salvadoran', 'South American']",3.5,13
7296,+Bernat,['Mediterranean'],3.5,9
7297,Jay's Japanese,['Japanese'],5.0,54
7298,El Taulat,[],5.0,2
7299,Bar Silva,[],4.0,3
7300,Mojo Cafe Lounge,"['American', 'International']",3.5,13
7301,Slavia,[],4.5,2
7302,Mexico City Barcelona Restaurante Mexicano,['$$ - $$$'],4.5,4
7303,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7304,Bar Restaurante YAFFA,['Middle Eastern'],3.5,23
7305,Bodega Joan 140,"['Cafe', 'Mediterranean']",4.0,4
7306,Bar Nou,[],3.5,7
7307,La Iglesia Bar & Gallery,"['Bar', 'Mediterranean']",4.0,4
7308,bar restaurante Can Jordi,"['Mediterranean', 'Spanish']",3.5,11
7309,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7310,Bar Esterri,"['Spanish', 'Mediterranean']",3.5,14
7311,Bar Stop,"['Spanish', 'Catalan']",4.0,2
7312,Retruc,"['Bar', 'Pub']",3.5,16
7313,Nostrum,"['Mediterranean', 'Spanish']",3.5,11
7314,Xing Long Zhai,"['Chinese', 'Asian']",4.0,4
7315,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7316,Sunshine Restaurant,"['Japanese', 'Asian']",4.0,2
7317,El Boo,['Mediterranean'],4.0,4
7318,Otoxo De Valdeorras,['$$ - $$$'],3.5,5
7319,EL Raco Vint-I-Set,"['Italian', 'Pizza']",3.5,12
7320,La Balabusta,"['Mediterranean', 'Israeli']",3.5,16
7321,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7322,Bivac,"['Italian', 'Mediterranean']",5.0,3
7323,KoKoMi,[],4.0,2
7324,Pastisseria Aleix Zapata,[],4.0,3
7325,El rey de Istanbul,[],4.0,3
7326,Porto Colon,[],3.5,11
7327,Kaizen Afterwork,"['Cafe', 'Gastropub']",4.5,2
7328,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7329,Restaurante Chino Central Nou,"['Chinese', 'Asian']",3.5,17
7330,Restaurante Chu-Ko Grilled Fish,['Chinese'],4.5,2
7331,Chao Pescao Seafood,"['Seafood', 'Mediterranean']",3.0,23
7332,Xinsoyi-Sushi,"['Japanese', 'Sushi']",4.0,5
7333,Restaurant la Bona Taula,['$$ - $$$'],4.0,5
7334,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7335,Durum Kebab Gracia,['Turkish'],3.5,8
7336,Marticoffee,['Mediterranean'],4.5,3
7337,Restaurante Sol Naciente 2,['Spanish'],5.0,1
7338,Prado De Flores,"['Chinese', 'American']",5.0,1
7339,Casa Marina Picufi,"['European', 'Spanish']",5.0,1
7340,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7341,El Golp Gaudi (antiguo Xanfra Gaudi),"['Mediterranean', 'Spanish']",5.0,1
7342,Disbauxa,"['Mediterranean', 'Spanish']",5.0,3
7343,Carnal Steak House,['Grill'],5.0,1
7344,Mr. Sushi,[],5.0,1
7345,Sumo Glories,[],3.5,6
7346,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
7347,Punto Bcn,['Spanish'],5.0,1
7348,DALLAS SANT SADURNI,"['Pizza', 'Mediterranean']",3.5,8
7349,Smash Hiro,['African'],5.0,1
7350,Humble Beer,"['Brew Pub', 'Pub']",5.0,1
7351,Grill and broast Resturent,"['Indian', 'Barbecue']",5.0,1
7352,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7353,La Cantina De L' Eixample,"['Chinese', 'Spanish']",4.0,4
7354,Moringa,"['Cafe', 'Italian']",5.0,1
7355,Azul Frida - Poble Nou,['$$ - $$$'],5.0,1
7356,Restaurante A'rogueira,"['Seafood', 'Mediterranean']",5.0,1
7357,Como en casa,"['Mediterranean', 'Argentinean']",5.0,2
7358,Jay's Japanese,['Japanese'],5.0,54
7359,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7360,Frankfurt el Majo,[],4.5,3
7361,Ca L'agut,"['Mediterranean', 'Catalan']",5.0,1
7362,Bar El Yeti Albondigable,['Mediterranean'],5.0,1
7363,Exotica Brunch,"['Mediterranean', 'Healthy']",5.0,1
7364,Casa Cinca,"['Bar', 'International']",5.0,2
7365,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7366,La Sosenga,"['Spanish', 'Catalan']",5.0,1
7367,La Perra Verde,"['Spanish', 'Catalan']",5.0,1
7368,Lechamp,"['Bar', 'Cafe']",3.5,3
7369,Gyozaya,['$$ - $$$'],4.5,2
7370,Londres2,[],4.0,2
7371,Bivac,"['Italian', 'Mediterranean']",5.0,3
7372,L' Arrosseria de Sants,[],5.0,1
7373,Organic Ume,[],5.0,1
7374,Rasoighar,['Indian'],5.0,1
7375,Las Muns Poble Sec,"['Fast Food', 'International']",5.0,1
7376,Empanadas Malvon,[],5.0,1
7377,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7378,Petit Tapas,['Spanish'],5.0,1
7379,Haldi Indian Restaurant,['Indian'],5.0,1
7380,Avocados Ferran,"['Catalan', 'Mexican']",3.5,6
7381,Bar Restaurant d'Arago,['Chinese'],4.0,3
7382,Suru Bar,['Spanish'],5.0,1
7383,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7384,Yoma II,[],4.5,2
7385,El Nano Balmes,"['Ecuadorean', 'Latin']",3.5,25
7386,Restaurant FANTASTIC Real food,[],5.0,1
7387,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7388,El Sahara,"['Lebanese', 'Moroccan']",5.0,1
7389,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7390,Ma'i,"['Spanish', 'Catalan']",4.5,2
7391,Restaurante Ksara,"['Lebanese', 'Mediterranean']",5.0,1
7392,El Mediterraneo (el Medi),"['Bar', 'Pub']",5.0,1
7393,Caffe di San Marco,"['Italian', 'Pizza']",3.0,69
7394,Yogurteria Danone Tibidabo,"['Cafe', 'Fast Food']",3.5,9
7395,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7396,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7397,Fleca & Cafe,"['Cafe', 'European']",4.0,2
7398,El Jardi de L'Ateneu,[],4.0,2
7399,Bandini's,['Spanish'],5.0,1
7400,El Celler de l'Escalivada,"['Barbecue', 'Spanish']",3.5,12
7401,La Vianda del Clot,['$'],4.0,3
7402,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7403,Healthy Poke Sabino Arana,"['Fast Food', 'Fusion']",5.0,1
7404,La Alcoba Barcino,[],5.0,1
7405,365,"['Cafe', 'European']",5.0,1
7406,Modoki Funky Roll,"['Japanese', 'Asian']",5.0,1
7407,Mson,"['Mediterranean', 'Spanish']",3.0,43
7408,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7409,Miss Sushi Glories,"['Japanese', 'Sushi']",5.0,1
7410,CAFE DORE Mandri,"['Bar', 'Spanish']",3.5,33
7411,Chilito Corazon,"['Mexican', 'Spanish']",5.0,1
7412,Casa Astor,['American'],5.0,1
7413,O'Enxebre,"['Cafe', 'Mediterranean']",5.0,1
7414,Jay's Japanese,['Japanese'],5.0,54
7415,Pasta Lucia,"['Italian', 'Street Food']",5.0,1
7416,Burritos,"['Mexican', 'American']",5.0,1
7417,Restaurante Fish,[],5.0,1
7418,TAPAS RAMBLA 92,"['European', 'Spanish']",3.0,202
7419,Hotel Bruc Restaurant,"['International', 'Spanish']",3.5,46
7420,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7421,Bar Restaurante Gardenia,"['Cafe', 'Healthy']",5.0,1
7422,Baden Baden Burger,"['Bar', 'Spanish']",4.0,2
7423,La Alcoba Baluard,[],5.0,1
7424,Sujor Cuina Creativa,"['Steakhouse', 'Mediterranean']",5.0,1
7425,Bar Restaurante El Unico,"['Mediterranean', 'Contemporary']",3.5,6
7426,Bivac,"['Italian', 'Mediterranean']",5.0,3
7427,Forn D'arnes,[],4.5,3
7428,Rincon Manabita,[],4.5,2
7429,Restaurante L'ape Regina,['Italian'],5.0,1
7430,Sonia & John of Barcelona,"['Mexican', 'Mediterranean']",5.0,1
7431,Kasa Ramen (c.c. Pedralbes),"['Japanese', 'Asian']",5.0,1
7432,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7433,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
7434,Restaurant Wok Gu Barcelona,['Chinese'],3.5,5
7435,Aguita,"['Bar', 'Deli']",5.0,1
7436,Restaurante Tio Pepe,"['Mediterranean', 'Spanish']",4.5,2
7437,Brisket Grill Restaurant,['Steakhouse'],5.0,1
7438,Inout Restaurant,['Spanish'],3.0,43
7439,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7440,Funky Bakers Eatery,"['American', 'Asian']",5.0,1
7441,Taka's by El Cercle,[],4.0,3
7442,100 Montaditos Heron City,['Spanish'],3.0,42
7443,Mes K Tapes,"['European', 'Spanish']",3.0,96
7444,Baba Kebab Braseria,['Mediterranean'],3.5,10
7445,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7446,Sushi Ouchi,[],5.0,1
7447,Pulsa 9,['$$$$'],3.5,27
7448,Bar Monte Rosa,"['Cafe', 'Mediterranean']",4.0,2
7449,Tasca Saudade,[],5.0,1
7450,Divan,[],5.0,1
7451,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7452,Ramen Take Away Ittetsu,['Japanese'],4.5,2
7453,Foodland,"['Spanish', 'Asian']",4.0,2
7454,Ya Cocino Yo,"['European', 'Spanish']",5.0,2
7455,Fifteen,"['Spanish', 'Cafe']",3.5,15
7456,Pa'l Caldero,[],5.0,1
7457,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7458,La Bordiny,[],4.5,2
7459,Burger King,[],5.0,1
7460,Oriente City,"['Chinese', 'Asian']",3.5,18
7461,Bar Tossa,"['Bar', 'Cafe']",4.5,2
7462,Mas Que Mexico,['Mexican'],5.0,1
7463,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7464,Restaurante Lamaro,"['Mediterranean', 'Spanish']",3.5,45
7465,Burguer,[],4.0,5
7466,Mescladis Sant Lluc,"['Spanish', 'Fusion']",5.0,1
7467,Eat Restaurant,['Spanish'],4.0,4
7468,Pizza Mitica,"['Italian', 'Pizza']",5.0,1
7469,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7470,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7471,Restaurante Somnis,['Chinese'],4.5,3
7472,Greenvita Healthy Kitchen,"['International', 'Mediterranean']",5.0,1
7473,Jack's Bar,[],4.5,2
7474,Bopertu Cafe gluten free restaurant,"['Cafe', 'Spanish']",5.0,1
7475,HopTown,[],5.0,1
7476,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7477,The King Restaurante,['Italian'],5.0,1
7478,Gyoza Restaurante,[],5.0,1
7479,Sushito_barcelona,"['Japanese', 'Sushi']",3.5,3
7480,EL Fornet,[],4.0,6
7481,Welcome Bar,['Spanish'],4.5,3
7482,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7483,Bon Gourmet by Silven,"['International', 'Mediterranean']",4.5,2
7484,Bar Eixample,['Mediterranean'],5.0,1
7485,Taverna Raco de Sants,"['Brew Pub', 'Pub']",3.5,11
7486,Mian Dao,['Chinese'],5.0,1
7487,Austral,"['Italian', 'Brazilian']",5.0,1
7488,makis,"['Sushi', 'Asian']",4.5,78
7489,Suto,['Japanese'],5.0,1
7490,Matna,"['Asian', 'Korean']",4.0,2
7491,Cena de Los Sentidos,['$$ - $$$'],3.5,19
7492,Bar San Fermin,"['Bar', 'Mediterranean']",4.0,2
7493,Evening . Bcn Gastro Club,"['Chinese', 'Indian']",5.0,1
7494,Bivac,"['Italian', 'Mediterranean']",5.0,3
7495,Bar El Forat,"['Bar', 'Fusion']",4.5,2
7496,Yarsagumba,[],5.0,1
7497,Usmania Grill Restaurant,"['Indian', 'Middle Eastern']",5.0,1
7498,Que Pasta!,"['Italian', 'Fast Food']",3.5,96
7499,Siente,['$'],5.0,2
7500,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7501,Nostrum Pau Claris,"['Fast Food', 'Spanish']",3.5,6
7502,Leana,"['Lebanese', 'Mediterranean']",5.0,1
7503,Sidonie. El Peor Bar Del Mundo,"['Brew Pub', 'Bar']",5.0,1
7504,La Floristeria de Masadas - Gastronomia & Cultura,"['Spanish', 'Catalan']",4.0,2
7505,Mes Que Bo,[],5.0,1
7506,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7507,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7508,Ca la Poli,['Spanish'],3.5,33
7509,Ikko Sushi,"['Asian', 'Diner']",5.0,1
7510,Mammy Blue,[],5.0,1
7511,El Kesito Restaurant,['Spanish'],4.0,5
7512,La Brokeria,"['Bar', 'Cafe']",3.5,9
7513,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
7514,La Granja Cafeteria,"['Mediterranean', 'Spanish']",4.5,2
7515,Granja Sierra,[],4.0,2
7516,The Fauna Crew,"['Pub', 'Gastropub']",5.0,1
7517,FELINE,"['International', 'Mediterranean']",5.0,1
7518,Bar del Poliesportiu de la Marbella,"['Italian', 'Mexican']",5.0,1
7519,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7520,Palique Bar,"['Spanish', 'Beer restaurants']",5.0,1
7521,Restaurante Sporting,"['European', 'Spanish']",3.0,111
7522,La guingueta,"['Bar', 'Mediterranean']",3.0,241
7523,"Santangelos, Bar Restaurante","['Spanish', 'Catalan']",5.0,1
7524,Tabu,[],3.5,3
7525,Jay's Japanese,['Japanese'],5.0,54
7526,Cafeteria GROIN'S & Company,[],4.0,2
7527,Garage Coffee,[],5.0,1
7528,Tango Braseria Restaurante,"['Argentinean', 'South American']",5.0,1
7529,Maresme Brewery Taproom,"['Brew Pub', 'Pub']",5.0,1
7530,Habib's Piri Piri,"['American', 'Cafe']",5.0,1
7531,Bivac,"['Italian', 'Mediterranean']",5.0,3
7532,Honest Greens Tuset,"['Mediterranean', 'European']",5.0,1
7533,MOSHIO Sushi - Ramen & Poke,"['Japanese', 'Sushi']",5.0,1
7534,Restaurant Can Farigola,[],4.5,2
7535,La Golosa Vegan Vurger,[],5.0,1
7536,HopTown,"['Brew Pub', 'Mediterranean']",5.0,1
7537,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7538,Youme,"['Japanese', 'Sushi']",3.5,5
7539,Pizzeria Napoli,"['Italian', 'Indian']",5.0,1
7540,Grillhouse7107,['Barbecue'],5.0,1
7541,Quatre14,"['French', 'Fast Food']",4.5,2
7542,Gastrobar Cal Blay Spotify Camp Nou,[],5.0,1
7543,makis,"['Sushi', 'Asian']",4.5,78
7544,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7545,Diobar,"['Mediterranean', 'Greek']",3.5,3
7546,La Marieta,['Spanish'],4.5,3
7547,PolentOne,['Italian'],3.5,7
7548,Showroom Fashion Food,['American'],5.0,1
7549,Greenshots,"['Mediterranean', 'European']",4.5,3
7550,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
7551,Dami,['Chinese'],5.0,1
7552,El Sultan,"['Moroccan', 'Mediterranean']",5.0,1
7553,El Fruiter Del Gotic,['Healthy'],3.5,11
7554,Santagloria,['Cafe'],4.5,2
7555,Restaurante Asador Characato,"['Seafood', 'Mediterranean']",4.0,2
7556,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7557,Toke Restaurant,['Catalan'],5.0,1
7558,Secrets By Farga,"['Cafe', 'Mediterranean']",5.0,1
7559,Cabaret Alharam,[],5.0,2
7560,Observatorio Fabra Cenas con Estrellas,['Mediterranean'],3.0,95
7561,Restaurante Albes,['Spanish'],5.0,1
7562,Bivac,"['Italian', 'Mediterranean']",5.0,3
7563,Natsu Sushi,"['Japanese', 'Sushi']",3.5,26
7564,Billybrunch,"['American', 'Spanish']",5.0,1
7565,Pizzeria Micaela (Clot - Sequia Comtal),"['Italian', 'Pizza']",5.0,1
7566,Yummy Sundays,[],5.0,1
7567,Aromes Cafe Lounge,['Cafe'],3.5,13
7568,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7569,Churreria Val Douro Frankfurt Pau Claris,"['Cafe', 'Barbecue']",5.0,1
7570,Port Nou,"['European', 'Mediterranean']",3.0,46
7571,Bar Gamba Dos,"['Brew Pub', 'Bar']",5.0,1
7572,Delfina,"['International', 'Mediterranean']",5.0,1
7573,Pure Cuisine - Badalona,['Thai'],5.0,1
7574,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7575,cuina catalana,['Mediterranean'],4.5,3
7576,Societat El Casino,['Diner'],4.5,2
7577,Albiceleste Bar,[],5.0,1
7578,Pastisseria Rovira,[],4.5,2
7579,El Colmadito Cerveceria,"['Bar', 'Cafe']",5.0,1
7580,makis,"['Sushi', 'Asian']",4.5,78
7581,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
7582,Starbucks Diagonal 593,['Cafe'],3.5,8
7583,Belbo Luma,"['Bar', 'Pub']",5.0,1
7584,Goofretti Francesc Macia,"['Italian', 'Cafe']",5.0,1
7585,Rey de Istanbul,"['Turkish', 'Middle Eastern']",3.5,69
7586,Manchis Bar restaurante,['Indian'],5.0,1
7587,Restaurant Junca,"['Bar', 'Grill']",5.0,7
7588,The Hip Fish,"['Caribbean', 'Spanish']",4.0,3
7589,Flower Kitchen,[],5.0,1
7590,Bona Tapa,[],5.0,1
7591,Cakeobsession,['Cafe'],5.0,2
7592,Sushi Safaia,['Sushi'],3.5,7
7593,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
7594,Lukla Barcelona,"['Mediterranean', 'Spanish']",5.0,1
7595,Pizzamarket,"['Pizza', 'Fast Food']",3.5,24
7596,Maximilian,"['German', 'Bar']",3.0,74
7597,Tapas Gaudi Aragon,['Spanish'],3.5,6
7598,Bouquet De Les Corts,"['European', 'Spanish']",5.0,1
7599,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
7600,La Roneria,['American'],5.0,1
7601,Mai Ona,"['Mediterranean', 'European']",4.0,2
7602,Central Cafe (Calvet),"['Cafe', 'Mediterranean']",4.0,3
7603,Ca la Julia,['International'],4.0,3
7604,Turris Calvet,"['Spanish', 'Catalan']",4.0,2
7605,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
7606,Bar Petit Pecat,[],4.0,4
7607,58 Degres Sud,[],3.5,11
7608,Deliri,[],5.0,1
7609,Gourmet O'vesuvio,"['Italian', 'French']",4.5,2
7610,La Bota Bar,"['International', 'Spanish']",3.0,13
7611,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7612,Gust pollos y tacos,['Mexican'],5.0,1
7613,Proper Bcn,"['Spanish', 'Argentinean']",3.0,18
7614,Elbasha,"['Mediterranean', 'Egyptian']",3.5,12
7615,Frankfurt Station,"['Fast Food', 'Spanish']",3.5,7
7616,"Restaurant Bites, Hotel Arts, Barcelona","['Cafe', 'European']",3.5,6
7617,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
7618,YUBI Barcelona,"['French', 'Japanese']",4.0,15
7619,Watatsumi Arenas,['Japanese'],5.0,1
7620,Bar Paco,['Mediterranean'],5.0,1
